geoid,latitude,longitude
99652,61.534611102311025,-149.97224428915385
99653,60.19563221261549,-154.32562804134088
99654,61.45450460885861,-149.90087332824368
99655,59.74742126906573,-161.88906528885386
99656,61.857261380940464,-157.5448007071627
99657,61.77417780658988,-161.39437279744578
99658,62.07620642595695,-163.2836607455397
99659,63.47438708152265,-162.1224007669486
99660,57.1838221722369,-170.2791298426072
99661,55.271302590479564,-160.67544422205432
99662,61.791828341854,-165.96104107858733
99663,59.395211007674995,-151.6302665844629
99664,60.0555929578503,-149.5043559916877
99665,62.64632774861048,-159.52719555020187
99666,62.453061536356216,-165.0994586546919
99667,61.82397184968166,-151.78288322275787
99668,61.6873902833314,-157.13713594755322
99669,60.41450317234754,-151.0035092433134
99670,58.66597680509397,-156.9725260780456
99671,63.48151568095745,-162.25729727071482
99672,60.732944807070105,-150.72815042435025
99674,61.7094279233577,-148.15998941821198
99676,62.45818434831403,-149.70371743772927
99677,60.89057446766635,-146.67031642632685
99678,59.328137401206085,-160.10852461856803
99679,61.1011886759516,-160.9446196174481
99680,60.384302085091946,-162.68383847302223
99681,60.60695663818046,-165.12874687372977
99682,60.6171764173532,-152.78886491389943
99683,62.501905689667375,-151.00425549512076
99684,64.0894206094057,-160.3305040213152
99685,53.878366541826324,-166.4786794417281
99686,61.10106329004902,-146.89952084631
99688,61.90932329483951,-150.0368098485909
99689,59.52467122618663,-139.4958388365192
99690,60.48719337874439,-164.81907069016071
99691,62.863811898745126,-153.66042006641214
99692,53.885808088308636,-166.53832403346692
99693,61.15447013061372,-148.4384053845834
99694,61.62109732176867,-149.7961532306163
99695,55.91820409394869,-159.49330069788107
99701,67.16981443400077,-149.56914399040173
99702,64.64817194588645,-147.04891102058676
99703,64.83280825064978,-147.62327063576285
99704,64.29662115090866,-149.16076708283754
99705,64.76238601301597,-147.31219509769946
99706,64.02800157508,-144.63395830372792
99709,64.87811829622447,-148.2156339809987
99712,64.99327680671652,-146.14965996169434
36804,32.53344120643584,-85.34221593613215
35654,34.49814400111795,-87.62788892952084
35660,34.755949988709126,-87.7008941329231
35661,34.7734559219969,-87.56504826717992
35670,34.46094160944103,-86.71906458573116
35671,34.66634131887967,-86.94944031599849
36830,32.53891020914945,-85.49207762055121
36832,32.59622926144333,-85.58197038571122
36849,32.60241980220149,-85.48734103733143
36850,32.785895629895386,-85.65684488051548
36852,32.75730886148196,-85.29144538103823
36853,32.80721964390077,-85.76793483008184
36854,32.75374158949641,-85.18451399677366
36855,33.031634969708115,-85.30250811735662
36856,32.27657006165619,-84.9990101217767
36858,32.31549211169907,-85.32066288066608
35672,34.64715490683623,-87.4067560233754
35673,34.580928373130625,-87.13629442926047
35674,34.657624638996886,-87.78289554223933
35677,34.95500708833614,-88.026977728872
35739,34.969023662559835,-86.79577729731744
35740,34.950088136313525,-85.75848916775631
35741,34.72148096797117,-86.4833605879915
35744,34.61216027319936,-85.90672628552578
35745,34.94081990380659,-86.2001340787199
35746,34.82900767408546,-85.9959754513904
35747,34.49446866104166,-86.30739005366591
35748,34.72196129579941,-86.38699929553506
35749,34.82432136635961,-86.75332506180989
35750,34.950913569904706,-86.595065175958
36859,32.23261405601708,-85.00447645372834
36860,32.25247140271599,-85.41885990883395
36861,32.88567077443691,-85.83258721024066
36862,32.90442894481375,-85.44180152282172
36863,32.89516824483436,-85.25506325456224
36865,32.60261769886239,-85.58933977423065
35751,34.810587894261424,-86.27959347205544
35752,34.7480836848307,-85.94586919100965
35754,34.519546622797755,-86.61026591322728
35755,34.50008343927389,-86.13533683271957
35756,34.642959879197335,-86.81675859369494
35757,34.78312386082987,-86.74490121433263
35758,34.713493945826606,-86.74670196791216
35759,34.86438529615846,-86.55039284818724
35760,34.54917618589702,-86.38257982385447
35761,34.91475612222373,-86.41158114567128
36866,32.55438097308083,-85.71544960646627
36867,32.4965416021344,-85.02350762084504
36869,32.42015029969592,-85.079913274051
36870,32.48401722948852,-85.1202020746938
36871,32.18101967676572,-85.15226855319705
36874,32.56552876024378,-85.20577673617763
36875,32.33318346249692,-85.17286089499984
36877,32.55860639443249,-85.09867329630654
36879,32.728355756065255,-85.5587976207079
36901,32.425454282195524,-88.14744835743801
36904,32.10203536896194,-88.25854330368097
36907,32.43641505315267,-88.34326013750608
36908,31.90115836306381,-88.31019288102048
36910,32.204606499602825,-88.14696970399793
36912,32.23508945198207,-88.30455129555243
36913,31.9609659955792,-88.44708919703308
36915,31.955096798615333,-88.35873362602464
36916,32.209973428641234,-88.05652850754754
35005,33.59517042311098,-87.00087824921148
35006,33.42922867084788,-87.19708201681168
35007,33.21592724419907,-86.7971632534088
35010,32.91641910973741,-85.93683201642746
35013,33.90158895508305,-86.517955057828
35014,33.35989777214986,-86.269171541913
35016,34.32331666153504,-86.50142688694095
35019,34.29851273196021,-86.6351865601102
35020,33.402678338157074,-86.95157244832974
36613,30.811791833873098,-88.18100706383665
36615,30.632412650294288,-88.06652611782934
36616,30.72450383538138,-88.08158785587281
36617,30.716423536146326,-88.09599399761774
36618,30.735926964750124,-88.1734904933489
36619,30.59642568416219,-88.19789953248525
36688,30.69615554291001,-88.18209410622971
36693,30.62659290402089,-88.14983171321434
35022,33.32251854873885,-86.96577451508061
35023,33.46812285716193,-87.09265809041925
36695,30.630113517963895,-88.28061472930001
36701,32.47679536891875,-87.05707565267143
36703,32.43261179187035,-86.91068197080999
36720,32.158506300960724,-87.3467898825567
36722,32.09151808930901,-87.57341595255477
36723,32.06776107049956,-87.28505508079449
36726,31.973153310480182,-87.29109129055458
36727,31.921254905391088,-88.00802178626711
36728,32.16789707752687,-87.47939453051347
36732,32.42336803179406,-87.91519606255133
36736,32.059562415930245,-87.77718963646724
35763,34.62148640583094,-86.46438908934923
35764,34.72329391519722,-86.31044395344975
35765,34.690672712494674,-85.81784177171954
36738,32.4266183669065,-87.61932995058544
36740,32.62732379986916,-87.84018053185407
36742,32.46431653048718,-87.7379864778708
36744,32.69750532518297,-87.59874280823738
36748,32.275561811642355,-87.78482635663752
36749,32.54320523382688,-86.86168607354173
36750,32.78698878978476,-86.85064911853729
36751,31.80804680821348,-87.54525857189856
35766,34.873435318303216,-86.27667876413695
35768,34.771095620272575,-86.10539011213876
35769,34.58998480268097,-86.09797576529616
35771,34.53625156000009,-86.00237851359822
35772,34.890682446091105,-85.8875105513308
35773,34.89330052647665,-86.71248942602845
35774,34.763228756473154,-86.22950104320894
35775,34.54809547121973,-86.6978127880625
35776,34.66143058159655,-86.23826955750609
35801,34.724653936440255,-86.56225579261509
36752,32.30011120231999,-86.62154571988845
36753,31.815957289203144,-87.08598516122021
36754,32.1540667065194,-87.70089811684221
36756,32.69350552422441,-87.28016320843693
36758,32.65030104528675,-86.89916442689302
36759,32.42244885030711,-87.28545868073323
36761,32.08457084208146,-86.97497974326383
36763,32.27106613252073,-87.96574630822062
36765,32.582838038424995,-87.52272934059573
36766,31.955123996994637,-87.08669020398908
36767,32.26011931711058,-87.19072347455763
36768,31.90803961789298,-87.0216420054116
36769,31.9984346999778,-87.53860392091251
36773,32.261031259141326,-87.35878499488952
36775,32.22922270004941,-87.01660486613022
36776,32.744986341054386,-87.74253604335884
36782,32.128267159248864,-87.91857982823458
36783,32.24722275885369,-87.60100298656648
35802,34.66968891346012,-86.55885867542622
35803,34.56468002961103,-86.52140630424135
35805,34.70858943370524,-86.62128228713266
35806,34.76305393327457,-86.68509282998846
35808,34.631859474149394,-86.65738537743958
35810,34.800967796795376,-86.60759001511708
35811,34.79696234023276,-86.50598324836484
35816,34.740234420069406,-86.63038470252108
35824,34.64440933219852,-86.75321528105606
35896,34.75427713645154,-86.65461012260059
35901,34.0479571366569,-85.92461503291774
35903,34.02707279476844,-85.86092459936447
35904,34.07022097725278,-85.99306387084036
35905,33.93406900399598,-85.89952263563862
35906,33.93181011363392,-86.08977962848594
35907,33.89789667009594,-86.02445072520665
36784,31.93988888965039,-87.80017175964085
36785,32.2526676365076,-86.83672323456285
36786,32.43967009498083,-87.48805460952492
36790,32.73320467532643,-86.89629084505816
36792,32.92170309095147,-86.90596213790914
36793,32.817297361321685,-87.02613072365668
36801,32.69173377254797,-85.39717270317183
35150,33.18528460302897,-86.24172132593749
35151,33.09298346517052,-86.37207907319483
35160,33.37484729996276,-86.0865746537272
35171,32.88209499426223,-86.73967240227815
35172,33.844702838693834,-86.69737966989457
35173,33.6504616512955,-86.56422414995674
35175,34.43723061804758,-86.51698434049287
35176,33.48535343601276,-86.49822308099598
35178,33.419827498214694,-86.39877381378749
35179,34.268474567667575,-86.96694431814129
35180,33.82640021462558,-86.83545846483624
35183,33.01589688250233,-86.35076796668912
35184,33.11476866953142,-87.13921058280962
35186,33.256981156768354,-86.51427035497598
38852,34.84196453044677,-88.21464775462549
35187,33.080534026875206,-86.88579436599927
35188,33.182099319364866,-87.17011234199596
35203,33.51860115973757,-86.809806620121
35204,33.5221189036868,-86.83981493550458
35205,33.49501567042338,-86.80808527871795
35206,33.569252999677,-86.71340714808093
35207,33.56609999159752,-86.82297653433557
35208,33.496814447674105,-86.87934805263853
35209,33.46530278526799,-86.8116573515875
35210,33.54517252723866,-86.66547041024408
35211,33.45012086012398,-86.87147255320058
35212,33.54738549016307,-86.75290902842819
35213,33.506582483343045,-86.7428560802601
35570,34.164588915713246,-87.99502331076724
35571,34.35602275042941,-87.95001775084283
35572,34.20361148672231,-87.29647619647409
35574,33.565037951698535,-87.95049980826616
35575,34.04293631480315,-87.57840541322686
35576,33.57922739111139,-88.1313015590914
35577,34.10237816093453,-87.62005779274264
35578,33.984356638437,-87.46613753791192
35579,33.63663041991961,-87.35620215353578
35580,33.67377411059777,-87.26448692419086
35581,34.35852381713906,-87.7131892769745
35582,34.48826135089843,-88.09447705576186
35584,33.822022502445115,-87.0869898453573
35585,34.416868572550634,-87.80986792733493
35586,33.87664673851729,-88.13867615519256
35587,33.80053926269753,-87.4539332597
35592,33.746287955863366,-88.08439424655161
35593,34.34977673967559,-88.08016226484004
35594,33.929700239779734,-87.77209490643561
35601,34.609049449297366,-87.01328982296792
35603,34.537491881465044,-86.96673885017843
35610,34.95094481292505,-87.24203304836088
35611,34.76710885088441,-87.08567151113851
35613,34.82403913030187,-86.87738214792256
35614,34.86540593866,-87.08379979881134
35615,34.66401718952078,-86.87417451362533
35616,34.73875642633394,-88.01902451057781
35618,34.64790570555107,-87.30611730316923
35619,34.3873293797564,-87.14542609327358
35620,34.93151148613204,-86.9913330138491
35621,34.34964574928712,-86.72506424012437
35622,34.343391073782655,-86.89791347873442
35630,34.82361229484986,-87.6605704235257
35633,34.87637541046276,-87.79857764016282
35634,34.91859229048693,-87.61355308529156
35640,34.441248141430954,-86.94406284056218
35643,34.67015416438163,-87.20543976847429
35645,34.90179913098274,-87.50087109927166
35646,34.67172029446734,-87.52831983063633
35647,34.965922066611306,-87.1217926854165
35648,34.95868357338649,-87.38485282001191
35649,34.61703498706848,-86.87103362119342
35650,34.45070844388364,-87.30239455999504
35651,34.46678878490041,-87.48754031370994
35652,34.84536555492711,-87.31128076961768
35653,34.51688499919687,-87.87130557266757
36919,31.76624033309015,-88.2929116195592
36921,31.968139906971558,-88.19166150409924
36922,32.30380845205941,-88.14755162901687
36925,32.432514149928785,-88.17808564812395
35040,33.10384472818702,-86.7300190258649
35042,32.954535710660835,-87.11480218733485
35214,33.57687786562278,-86.89187553768748
35215,33.649179748343386,-86.70586273820233
35217,33.60815835056455,-86.7603429926501
35218,33.507730958536285,-86.89395931085916
35221,33.44953335710521,-86.89904725056856
35222,33.52409434224257,-86.77018785427019
35950,34.252587187307654,-86.26202322789514
35951,34.341236118672256,-86.1616995817117
35952,34.052841453115626,-86.30820854177908
35953,33.81242769204052,-86.22613311706917
35954,34.08839834868724,-86.06005574311318
35956,34.1437187361705,-86.14795053020771
35957,34.1920851525322,-86.19414284635519
35958,34.91815544919033,-85.64682790144124
35242,33.425212120954825,-86.67145335244984
35243,33.442761553711875,-86.73993726696241
35244,33.35373877313193,-86.82543024600812
35254,33.51615192220963,-86.85755688112484
35401,33.16878129424272,-87.61357727749265
35404,33.21664940808725,-87.48608181780975
35405,33.11578965130302,-87.54290045022849
35223,33.48689614567204,-86.73752004765161
35224,33.51941843929592,-86.94454427904775
35226,33.39852700845216,-86.84439174891452
35228,33.45619197573198,-86.92116892071039
35229,33.46561950218588,-86.78919115985626
35233,33.50874579103317,-86.80197444870909
35234,33.540810878755416,-86.80275747366335
35031,34.10152709149526,-86.54751684660116
35032,33.26485926479886,-86.33641715965138
35033,33.942378771513056,-87.02961334284383
35034,32.91196445980807,-87.26981290309153
35035,33.04273108493924,-86.97383016988749
35036,33.64392276173389,-86.91959851216328
35043,33.313739153848786,-86.65869171159699
35044,33.24892847592622,-86.37285130952645
35045,32.807054857356505,-86.67285085371597
35046,32.92286529779358,-86.54502178738144
35049,33.95599813251119,-86.59994919971788
35051,33.205488420946196,-86.61971622202952
35052,33.59179852056513,-86.40851876860742
35053,34.053288277094566,-87.0679111338067
35054,33.50957888984763,-86.32868284867487
35055,34.15399212265257,-86.7590244327692
35057,34.13790267021101,-86.96039365419594
35058,34.23135183427266,-86.73788597471079
35060,33.55859146503735,-86.94670158212222
35061,33.471951758494974,-86.95595807269822
35062,33.72906202788405,-87.02033207206617
35063,33.81953432918261,-87.00756572855487
35064,33.47607309102886,-86.9202516461015
35068,33.60741584223409,-86.83099156662588
35070,34.009869275977096,-86.75429912537504
35071,33.7048936615444,-86.84367247796042
35072,33.08979453760745,-86.06135940482194
35073,33.65403558767511,-86.98035280520006
35074,33.22234908665106,-87.12426962692135
35077,34.02052608101157,-86.8321702996852
35078,33.32336800738527,-86.44233526303043
35079,33.940555144716264,-86.75551254189129
35080,33.25973242517531,-86.91284858595027
30165,34.303550788568174,-85.27159221279545
31905,32.379788400931595,-84.90725768162307
35004,33.60280526759521,-86.4961088214527
35082,33.16336054525304,-86.15568264438218
35083,34.19827228185682,-86.59910384338032
35085,32.97956492051153,-86.73685919483042
35087,34.30641968049476,-86.58439088157031
35089,32.93806852786928,-86.08228839836173
35091,33.77929656800675,-86.7895815090231
35094,33.52090493313119,-86.55996050930037
35096,33.62050948442817,-86.10862970547063
35097,33.894353999049606,-86.62611242353596
35098,34.124688307746965,-87.04163716526041
35216,33.41870318309141,-86.78671534825482
35235,33.62410715480439,-86.6483344868215
35406,33.33412286724732,-87.47042634597304
35441,32.85371549589626,-87.73859427213316
35442,33.07377796309677,-88.193616353816
35959,34.24059772969195,-85.60701645247977
35960,34.12778553389175,-85.574007089898
35961,34.2794606632215,-85.86023474201185
35962,34.301884826426324,-86.03995803095508
35963,34.36164733761196,-85.93025031752258
35966,34.796574381907064,-85.67883071482164
35967,34.401403894112526,-85.69629273397247
35968,34.48976137288586,-85.76571670265058
35971,34.455504816841746,-85.94511514277323
35972,33.991430338441184,-86.24524401772355
35973,34.34647485721428,-85.55432919774674
35974,34.36352741239558,-86.01172124087425
35975,34.440142607564624,-86.06629887089942
35976,34.347478549577,-86.33348344672137
35978,34.6437854236936,-85.72785926870998
35979,34.83232505283103,-85.60964616892188
35980,34.17623166649087,-86.38522655138709
35981,34.72234604495334,-85.64880020140131
35983,34.17231498654885,-85.76881341536145
35984,34.529546868573114,-85.56684817585416
35986,34.50327668284164,-85.84034050433091
35987,33.91706542483492,-86.23810934329542
35988,34.560129684257596,-85.79985643562006
35989,34.60742288382807,-85.63124090082525
35990,34.06777950407261,-86.30468803791518
36003,32.45323092549109,-86.72386863076945
36005,31.886069794705467,-85.72078727649614
36006,32.641516761500235,-86.72345333330856
36009,31.583579476451188,-86.29695889620936
36010,31.66891317395214,-85.8115624941758
36013,32.293716780113,-85.98263150852675
36016,31.852083648924644,-85.42935917801861
36017,31.681720597122847,-85.55499876263976
36020,32.488145021376056,-86.31929187349806
36022,32.61947672406394,-86.40467423408265
36024,32.66676587277477,-86.03201189104945
36025,32.54155887968764,-86.32557803753168
36026,32.778147317354666,-86.1274816085169
36027,31.933438614174012,-85.20920949598248
36028,31.499160581828505,-86.38883292015397
36029,32.17792257629719,-85.93364122228334
36030,31.86637165067224,-86.85981707066789
36031,32.248778347874655,-85.74355616578774
36032,31.99430900659252,-86.5692610852113
36033,31.671228220459785,-86.76783263438611
36034,31.621048384402435,-86.11065941207175
36035,31.79460310300928,-86.12767461746219
36036,31.977615571983527,-86.15570491704061
36037,31.798976530222703,-86.625284722236
36038,31.436179914120107,-86.48946683903209
36039,32.28150685433354,-85.83492340734225
36040,32.1651814307274,-86.68284510450832
36041,31.914636813102483,-86.31827752657871
36042,31.866579248425644,-86.4493235321431
36043,32.19947089976254,-86.41765648145886
36046,32.00538534736527,-86.33779230927377
36047,32.08132736696434,-86.51662692845761
36048,31.79021257936515,-85.59037533585749
36049,31.763328536999513,-86.28197159212945
36051,32.68407762330515,-86.49464747739931
36052,32.1868083111463,-86.04645359617896
36053,32.03353990473515,-85.4391920876823
36054,32.48359716496703,-86.36669205718658
36064,32.30268265725138,-86.07945957399748
36066,32.480031605267314,-86.42409222338426
36067,32.51248555438846,-86.56895868641918
36069,32.09519261980319,-86.15239132227465
36071,31.70588598863995,-86.39560687425092
36075,32.38456936566048,-85.91117021986399
36078,32.54062083248178,-85.93554452420614
36079,31.759520499188316,-86.0106863078786
36080,32.70208580407604,-86.28411603153627
36207,33.6802595344592,-85.71375509299816
36250,33.76775664539882,-85.89682758792267
36251,33.22983213573345,-85.8664151637443
36255,33.17464935730348,-85.73837679230994
36256,33.042070236102795,-85.70287648660882
36258,33.475814744088915,-85.71480017159985
36081,31.90490265596945,-85.89684810782468
36082,31.802761463568878,-85.95463482508791
36083,32.388451775836636,-85.68252489222358
36088,32.41688592052718,-85.71781367944496
36089,32.151151734898605,-85.7004242204992
36091,32.7508550634507,-86.51185579360262
36092,32.618012701493704,-86.19332740534688
36093,32.49754619435168,-86.14037113477971
36104,32.39969107005867,-86.3249666718097
36105,32.21337307376885,-86.2896122558209
36106,32.352531280009885,-86.2576039798342
36107,32.38376209934786,-86.27932780881112
36108,32.339623326233195,-86.40629889400543
36109,32.38713154872234,-86.24137607340016
36110,32.44855565934418,-86.25672386666005
36111,32.33758791529284,-86.27157023523027
36112,32.38082956060456,-86.34914271896199
36113,32.38273533130643,-86.3580577045269
36115,32.406756508746376,-86.24670527778615
36260,33.58362963133992,-86.00158211443397
36262,33.78755179601,-85.46555187835438
36263,33.4662536861151,-85.35930905241527
36264,33.59501402369465,-85.53861896375622
36265,33.847820261264694,-85.7852190120543
36266,33.34871752153099,-85.74058824770249
36267,33.1973648264101,-85.94828706303272
36268,33.49718446203629,-85.94128490511164
36269,33.74342246394078,-85.38288181761736
36116,32.27261227102274,-86.21540383277905
36117,32.37856395846824,-86.1456495065721
36201,33.65144709647816,-85.87879848982723
36203,33.58154006364686,-85.83283403064156
36205,33.717240536207896,-85.79490412494847
36206,33.734026949568644,-85.81436506880304
36271,33.78149977075475,-86.01611086224793
36272,33.941675531135125,-85.5959878542713
36273,33.54032322990149,-85.37853165585497
35111,33.28425761779262,-87.09456927078747
35112,33.68968656641448,-86.47079939386231
35114,33.223077079585984,-86.87243808925211
35115,33.120002698027406,-86.89576132208137
35116,33.73132931667011,-86.76639553946322
35117,33.67294983222103,-86.89677151991164
35118,33.537218575655906,-87.0514527043393
35119,33.64316440953008,-86.77355849095001
35120,33.66655150590292,-86.42305016861093
35121,33.94122611697932,-86.45525957106247
35124,33.313462437879835,-86.76314142472253
35125,33.62575051625168,-86.29435740898748
35126,33.73145155805467,-86.6541719461509
35127,33.49167185116371,-86.9763670919284
35128,33.54888620791766,-86.34278609889489
35130,33.63370248954257,-87.13404691719231
35131,33.7337703274293,-86.1860894499458
35133,33.81870458197633,-86.59956496416599
35135,33.61659773663365,-86.19958479477258
35136,32.87837966760319,-86.29569352476068
35139,33.71135926761366,-86.97046122524999
35143,33.08733405135756,-86.55295783921845
35146,33.795571118556964,-86.43192333142784
35147,33.41511219405152,-86.52928917475332
35148,33.75632142923178,-87.04554783268597
35149,33.2480530605139,-86.19681604951673
35443,32.75293709110537,-88.01124261579163
35444,33.33697718534384,-87.30323795041974
35446,33.216202576340635,-87.74715286342649
35447,33.25668787876929,-88.15453448680111
35452,33.28176214179616,-87.6836464938759
